id,relevance
225772,2.40
225773,2.38
225774,2.38
225775,2.39
225776,2.38
225777,2.39
225778,2.36
225779,2.36
225780,2.36
225781,2.36
225782,2.38
225783,2.38
225784,2.37
225785,2.38
225786,2.36
225787,2.38
225788,2.36
225789,2.42
225790,2.38
225791,2.36
225792,2.36
225793,2.36
225794,2.36
225795,2.31
225796,2.38
225797,2.38
225798,2.38
225799,2.39
225800,2.38
225801,2.38
225802,2.42
225803,2.39
225804,2.36
225805,2.36
225806,2.38
225807,2.38
225808,2.36
225809,2.36
225810,2.31
225811,2.39
225812,2.42
225813,2.37
225814,2.36
225815,2.39
225816,2.37
225817,2.40
225818,2.38
225819,2.38
225820,2.39
225821,2.37
225822,2.37
225823,2.39
225824,2.36
225825,2.37
225826,2.42
225827,2.40
225828,2.38
225829,2.38
225830,2.36
225831,2.36
225832,2.40
225833,2.41
225834,2.40
225835,2.39
225836,2.38
225837,2.36
225838,2.38
225839,2.36
225840,2.38
225841,2.36
225842,2.36
225843,2.36
225844,2.36
225845,2.38
225846,2.36
225847,2.39
225848,2.38
225849,2.38
225850,2.38
225851,2.39
225852,2.39
225853,2.42
225854,2.42
225855,2.39
225856,2.39
225857,2.40
225858,2.38
225859,2.38
225860,2.39
225861,2.38
225862,2.36
225863,2.38
225864,2.38
225865,2.36
225866,2.37
225867,2.40
225868,2.40
225869,2.38
225870,2.40
225871,2.38
225872,2.39
225873,2.38
225874,2.39
225875,2.38
225876,2.36
225877,2.38
225878,2.38
225879,2.37
225880,2.38
225881,2.36
225882,2.38
225883,2.38
225884,2.38
225885,2.36
225886,2.31
225887,2.40
225888,2.38
225889,2.36
225890,2.38
225891,2.31
225892,2.37
225893,2.40
225894,2.37
225895,2.38
225896,2.38
225897,2.39
225898,2.36
225899,2.38
225900,2.37
225901,2.42
225902,2.42
225903,2.37
225904,2.38
225905,2.39
225906,2.39
225907,2.38
225908,2.40
225909,2.36
225910,2.38
225911,2.42
225912,2.38
225913,2.38
225914,2.38
225915,2.37
225916,2.36
225917,2.39
225918,2.37
225919,2.37
225920,2.38
225921,2.36
225922,2.38
225923,2.39
225924,2.37
225925,2.36
225926,2.41
225927,2.41
225928,2.38
225929,2.38
225930,2.36
225931,2.36
225932,2.39
225933,2.38
225934,2.39
225935,2.31
225936,2.36
225937,2.38
225938,2.36
225939,2.38
225940,2.38
225941,2.37
225942,2.31
225943,2.36
225944,2.36
225945,2.39
225946,2.39
225947,2.38
225948,2.38
225949,2.39
225950,2.36
225951,2.42
225952,2.41
225953,2.37
225954,2.36
225955,2.40
225956,2.41
225957,2.42
225958,2.38
225959,2.38
225960,2.37
225961,2.37
225962,2.40
225963,2.31
225964,2.42
225965,2.36
225966,2.38
225967,2.37
225968,2.39
225969,2.36
225970,2.39
225971,2.36
225972,2.31
225973,2.40
225974,2.38
225975,2.38
225976,2.38
225977,2.38
225978,2.31
225979,2.38
225980,2.36
225981,2.38
225982,2.31
225983,2.37
225984,2.40
225985,2.36
225986,2.39
225987,2.36
225988,2.42
225989,2.38
225990,2.38
225991,2.39
225992,2.37
225993,2.38
225994,2.39
225995,2.40
225996,2.38
225997,2.38
225998,2.38
225999,2.31
226000,2.36
226001,2.38
226002,2.37
226003,2.37
226004,2.42
226005,2.36
226006,2.38
226007,2.39
226008,2.38
226009,2.39
226010,2.36
226011,2.40
226012,2.39
226013,2.42
226014,2.38
226015,2.38
226016,2.38
226017,2.36
226018,2.36
226019,2.38
226020,2.36
226021,2.38
226022,2.38
226023,2.38
226024,2.38
226025,2.38
226026,2.31
226027,2.38
226028,2.38
226029,2.36
226030,2.38
226031,2.37
226032,2.36
226033,2.39
226034,2.38
226035,2.38
226036,2.41
226037,2.37
226038,2.39
226039,2.38
226040,2.36
226041,2.41
226042,2.37
226043,2.38
226044,2.38
226045,2.38
226046,2.42
226047,2.36
226048,2.31
226049,2.31
226050,2.38
226051,2.37
226052,2.36
226053,2.40
226054,2.37
226055,2.42
226056,2.38
226057,2.37
226058,2.38
226059,2.38
226060,2.38
226061,2.36
226062,2.36
226063,2.31
226064,2.38
226065,2.38
226066,2.38
226067,2.38
226068,2.37
226069,2.31
226070,2.31
226071,2.39
226072,2.38
226073,2.37
226074,2.39
226075,2.31
226076,2.36
226077,2.39
226078,2.36
226079,2.36
226080,2.39
226081,2.38
226082,2.38
226083,2.36
226084,2.38
226085,2.36
226086,2.42
226087,2.36
226088,2.38
226089,2.38
226090,2.37
226091,2.37
226092,2.31
226093,2.38
226094,2.39
226095,2.39
226096,2.39
226097,2.39
226098,2.36
226099,2.38
226100,2.38
226101,2.40
226102,2.38
226103,2.38
226104,2.36
226105,2.36
226106,2.38
226107,2.39
226108,2.41
226109,2.39
226110,2.38
226111,2.36
226112,2.40
226113,2.42
226114,2.37
226115,2.37
226116,2.36
226117,2.36
226118,2.36
226119,2.38
226120,2.40
226121,2.36
226122,2.37
226123,2.39
226124,2.38
226125,2.38
226126,2.36
226127,2.38
226128,2.41
226129,2.37
226130,2.41
226131,2.41
226132,2.39
226133,2.42
226134,2.39
226135,2.36
226136,2.31
226137,2.42
226138,2.38
226139,2.36
226140,2.37
226141,2.36
226142,2.39
226143,2.38
226144,2.38
226145,2.41
226146,2.38
226147,2.37
226148,2.38
226149,2.38
226150,2.38
226151,2.38
226152,2.36
226153,2.36
226154,2.38
226155,2.36
226156,2.39
226157,2.39
226158,2.37
226159,2.36
226160,2.38
226161,2.39
226162,2.42
226163,2.36
226164,2.36
226165,2.38
226166,2.36
226167,2.38
226168,2.37
226169,2.39
226170,2.41
226171,2.31
226172,2.37
226173,2.37
226174,2.38
226175,2.38
226176,2.36
226177,2.39
226178,2.41
226179,2.37
226180,2.36
226181,2.40
226182,2.38
226183,2.37
226184,2.39
226185,2.38
226186,2.38
226187,2.37
226188,2.37
226189,2.39
226190,2.38
226191,2.37
226192,2.37
226193,2.36
226194,2.38
226195,2.38
226196,2.37
226197,2.40
226198,2.37
226199,2.37
226200,2.38
226201,2.38
226202,2.37
226203,2.36
226204,2.37
226205,2.36
226206,2.39
226207,2.31
226208,2.38
226209,2.37
226210,2.39
226211,2.31
226212,2.37
226213,2.36
226214,2.39
226215,2.36
226216,2.39
226217,2.40
226218,2.40
226219,2.36
226220,2.36
226221,2.38
226222,2.36
226223,2.39
226224,2.38
226225,2.36
226226,2.31
226227,2.36
226228,2.39
226229,2.36
226230,2.38
226231,2.39
226232,2.38
226233,2.38
226234,2.31
226235,2.36
226236,2.36
226237,2.38
226238,2.37
226239,2.39
226240,2.38
226241,2.38
226242,2.38
226243,2.38
226244,2.38
226245,2.38
226246,2.39
226247,2.37
226248,2.37
226249,2.36
226250,2.38
226251,2.40
226252,2.36
226253,2.40
226254,2.31
226255,2.40
226256,2.36
226257,2.36
226258,2.36
226259,2.36
226260,2.39
226261,2.39
226262,2.37
226263,2.36
226264,2.40
226265,2.38
226266,2.38
226267,2.36
226268,2.36
226269,2.31
226270,2.40
226271,2.39
226272,2.36
226273,2.36
226274,2.41
226275,2.39
226276,2.38
226277,2.36
226278,2.38
226279,2.39
226280,2.40
226281,2.42
226282,2.37
226283,2.39
226284,2.39
226285,2.38
226286,2.39
226287,2.37
226288,2.38
226289,2.36
226290,2.38
226291,2.41
226292,2.39
226293,2.36
226294,2.39
226295,2.40
226296,2.36
226297,2.40
226298,2.39
226299,2.38
226300,2.40
226301,2.38
226302,2.39
226303,2.39
226304,2.41
226305,2.39
226306,2.38
226307,2.38
226308,2.39
226309,2.36
226310,2.37
226311,2.39
226312,2.36
226313,2.36
226314,2.37
226315,2.37
226316,2.40
226317,2.42
226318,2.38
226319,2.38
226320,2.39
226321,2.37
226322,2.36
226323,2.38
226324,2.36
226325,2.38
226326,2.36
226327,2.38
226328,2.38
226329,2.38
226330,2.39
226331,2.38
226332,2.36
226333,2.37
226334,2.41
226335,2.38
226336,2.38
226337,2.38
226338,2.41
226339,2.38
226340,2.39
226341,2.38
226342,2.38
226343,2.39
226344,2.38
226345,2.38
226346,2.38
226347,2.38
226348,2.38
226349,2.38
226350,2.40
226351,2.37
226352,2.37
226353,2.38
226354,2.36
226355,2.38
226356,2.38
226357,2.36
226358,2.39
226359,2.42
226360,2.42
226361,2.38
226362,2.38
226363,2.37
226364,2.37
226365,2.39
226366,2.42
226367,2.39
226368,2.39
226369,2.37
226370,2.38
226371,2.39
226372,2.38
226373,2.41
226374,2.36
226375,2.42
226376,2.39
226377,2.38
226378,2.38
226379,2.37
226380,2.41
226381,2.36
226382,2.31
226383,2.39
226384,2.38
226385,2.38
226386,2.38
226387,2.39
226388,2.40
226389,2.38
226390,2.38
226391,2.38
226392,2.42
226393,2.37
226394,2.39
226395,2.36
226396,2.42
226397,2.37
226398,2.42
226399,2.36
226400,2.38
226401,2.38
226402,2.37
226403,2.38
226404,2.42
226405,2.39
226406,2.38
226407,2.36
226408,2.38
226409,2.39
226410,2.36
226411,2.42
226412,2.42
226413,2.38
226414,2.40
226415,2.38
226416,2.38
226417,2.39
226418,2.42
226419,2.38
226420,2.38
226421,2.31
226422,2.40
226423,2.37
226424,2.38
226425,2.39
226426,2.38
226427,2.40
226428,2.36
226429,2.37
226430,2.38
226431,2.41
226432,2.39
226433,2.37
226434,2.36
226435,2.37
226436,2.38
226437,2.36
226438,2.42
226439,2.38
226440,2.39
226441,2.37
226442,2.38
226443,2.39
226444,2.36
226445,2.38
226446,2.41
226447,2.39
226448,2.36
226449,2.36
226450,2.42
226451,2.41
226452,2.38
226453,2.36
226454,2.37
226455,2.37
226456,2.38
226457,2.41
226458,2.42
226459,2.38
226460,2.38
226461,2.36
226462,2.38
226463,2.38
226464,2.38
226465,2.41
226466,2.38
226467,2.40
226468,2.38
226469,2.37
226470,2.41
226471,2.38
226472,2.36
226473,2.36
226474,2.36
226475,2.40
226476,2.38
226477,2.37
226478,2.40
226479,2.42
226480,2.38
226481,2.38
226482,2.36
226483,2.36
226484,2.38
226485,2.36
226486,2.42
226487,2.41
226488,2.38
226489,2.42
226490,2.38
226491,2.38
226492,2.36
226493,2.36
226494,2.38
226495,2.31
226496,2.37
226497,2.40
226498,2.42
226499,2.38
226500,2.31
226501,2.39
226502,2.39
226503,2.36
226504,2.36
226505,2.39
226506,2.41
226507,2.39
226508,2.39
226509,2.37
226510,2.40
226511,2.36
226512,2.42
226513,2.38
226514,2.39
226515,2.39
226516,2.38
226517,2.38
226518,2.37
226519,2.31
226520,2.40
226521,2.36
226522,2.36
226523,2.38
226524,2.38
226525,2.37
226526,2.40
226527,2.42
226528,2.40
226529,2.37
226530,2.38
226531,2.37
226532,2.38
226533,2.36
226534,2.39
226535,2.39
226536,2.38
226537,2.36
226538,2.39
226539,2.38
226540,2.37
226541,2.42
226542,2.39
226543,2.37
226544,2.38
226545,2.39
226546,2.38
226547,2.38
226548,2.39
226549,2.36
226550,2.38
226551,2.36
226552,2.31
226553,2.31
226554,2.36
226555,2.38
226556,2.31
226557,2.38
226558,2.39
226559,2.38
226560,2.37
226561,2.36
226562,2.38
226563,2.36
226564,2.38
226565,2.38
226566,2.42
226567,2.42
226568,2.36
226569,2.39
226570,2.36
226571,2.41
226572,2.36
226573,2.39
226574,2.39
226575,2.38
226576,2.41
226577,2.31
226578,2.36
226579,2.36
226580,2.36
226581,2.36
226582,2.36
226583,2.42
226584,2.38
226585,2.36
226586,2.31
226587,2.38
226588,2.39
226589,2.40
226590,2.38
226591,2.38
226592,2.39
226593,2.36
226594,2.36
226595,2.39
226596,2.36
226597,2.41
226598,2.40
226599,2.36
226600,2.37
226601,2.36
226602,2.38
226603,2.41
226604,2.37
226605,2.36
226606,2.36
226607,2.37
226608,2.38
226609,2.38
226610,2.38
226611,2.38
226612,2.38
226613,2.36
226614,2.37
226615,2.38
226616,2.36
226617,2.39
226618,2.37
226619,2.38
226620,2.36
226621,2.42
226622,2.36
226623,2.37
226624,2.36
226625,2.37
226626,2.40
226627,2.36
226628,2.36
226629,2.36
226630,2.38
226631,2.41
226632,2.38
226633,2.37
226634,2.38
226635,2.39
226636,2.38
226637,2.40
226638,2.38
226639,2.38
226640,2.38
226641,2.38
226642,2.38
226643,2.37
226644,2.38
226645,2.39
226646,2.38
226647,2.39
226648,2.39
226649,2.36
226650,2.38
226651,2.37
226652,2.42
226653,2.38
226654,2.38
226655,2.37
226656,2.38
226657,2.38
226658,2.39
226659,2.37
226660,2.40
226661,2.36
226662,2.39
226663,2.38
226664,2.37
226665,2.38
226666,2.37
226667,2.38
226668,2.37
226669,2.37
226670,2.38
226671,2.39
226672,2.37
226673,2.41
226674,2.37
226675,2.38
226676,2.39
226677,2.39
226678,2.38
226679,2.37
226680,2.42
226681,2.36
226682,2.38
226683,2.38
226684,2.39
226685,2.31
226686,2.38
226687,2.38
226688,2.39
226689,2.40
226690,2.38
226691,2.31
226692,2.38
226693,2.38
226694,2.37
226695,2.41
226696,2.37
226697,2.39
226698,2.36
226699,2.38
226700,2.41
226701,2.38
226702,2.40
226703,2.31
226704,2.37
226705,2.39
226706,2.31
226707,2.42
226708,2.36
226709,2.38
226710,2.36
226711,2.38
226712,2.36
226713,2.38
226714,2.38
226715,2.41
226716,2.38
226717,2.38
226718,2.38
226719,2.41
226720,2.38
226721,2.38
226722,2.38
226723,2.38
226724,2.38
226725,2.37
226726,2.31
226727,2.39
226728,2.38
226729,2.38
226730,2.37
226731,2.36
226732,2.37
226733,2.39
226734,2.38
226735,2.38
226736,2.38
226737,2.40
226738,2.38
226739,2.38
226740,2.38
226741,2.38
226742,2.41
226743,2.39
226744,2.39
226745,2.41
226746,2.36
226747,2.39
226748,2.38
226749,2.40
226750,2.37
226751,2.39
226752,2.36
226753,2.38
226754,2.38
226755,2.38
226756,2.38
226757,2.37
226758,2.36
226759,2.36
226760,2.41
226761,2.38
226762,2.38
226763,2.38
226764,2.36
226765,2.39
226766,2.36
226767,2.38
226768,2.36
226769,2.37
226770,2.36
226771,2.36
226772,2.38
226773,2.37
226774,2.38
226775,2.38
226776,2.37
226777,2.31
226778,2.38
226779,2.37
226780,2.37
226781,2.39
226782,2.36
226783,2.38
226784,2.38
226785,2.40
226786,2.38
226787,2.39
226788,2.36
226789,2.39
226790,2.31
226791,2.31
226792,2.36
226793,2.31
226794,2.38
226795,2.36
226796,2.40
226797,2.39
226798,2.37
226799,2.38
226800,2.42
226801,2.39
226802,2.38
226803,2.39
226804,2.38
226805,2.42
226806,2.39
226807,2.36
226808,2.36
226809,2.36
226810,2.38
226811,2.38
226812,2.37
226813,2.42
226814,2.38
226815,2.42
226816,2.42
226817,2.36
226818,2.40
226819,2.36
226820,2.38
226821,2.41
226822,2.38
226823,2.37
226824,2.36
226825,2.36
226826,2.40
226827,2.37
226828,2.39
226829,2.38
226830,2.39
226831,2.40
226832,2.38
226833,2.36
226834,2.41
226835,2.38
226836,2.38
226837,2.39
226838,2.39
226839,2.39
226840,2.37
226841,2.38
226842,2.36
226843,2.38
226844,2.37
226845,2.38
226846,2.36
226847,2.39
226848,2.36
226849,2.36
226850,2.38
226851,2.38
226852,2.31
226853,2.39
226854,2.38
226855,2.37
226856,2.38
226857,2.39
226858,2.39
226859,2.36
226860,2.38
226861,2.38
226862,2.38
226863,2.36
226864,2.38
226865,2.39
226866,2.36
226867,2.36
226868,2.37
226869,2.38
226870,2.40
226871,2.38
226872,2.38
226873,2.36
226874,2.37
226875,2.31
226876,2.36
226877,2.37
226878,2.38
226879,2.38
226880,2.36
226881,2.38
226882,2.36
226883,2.40
226884,2.38
226885,2.36
226886,2.38
226887,2.36
226888,2.39
226889,2.36
226890,2.38
226891,2.37
226892,2.36
226893,2.40
226894,2.41
226895,2.37
226896,2.39
226897,2.38
226898,2.39
226899,2.39
226900,2.39
226901,2.42
226902,2.36
226903,2.38
226904,2.41
226905,2.31
226906,2.36
226907,2.38
226908,2.36
226909,2.39
226910,2.38
226911,2.40
226912,2.38
226913,2.36
226914,2.42
226915,2.38
226916,2.37
226917,2.38
226918,2.41
226919,2.38
226920,2.36
226921,2.38
226922,2.37
226923,2.38
226924,2.37
226925,2.36
226926,2.38
226927,2.42
226928,2.38
226929,2.36
226930,2.36
226931,2.36
226932,2.39
226933,2.41
226934,2.37
226935,2.42
226936,2.39
226937,2.37
226938,2.37
226939,2.39
226940,2.41
226941,2.36
226942,2.31
226943,2.39
226944,2.36
226945,2.36
226946,2.38
226947,2.42
226948,2.42
226949,2.31
226950,2.36
226951,2.42
226952,2.41
226953,2.36
226954,2.36
226955,2.31
226956,2.36
226957,2.36
226958,2.36
226959,2.31
226960,2.41
226961,2.42
226962,2.41
226963,2.42
226964,2.38
226965,2.38
226966,2.36
226967,2.36
226968,2.37
226969,2.38
226970,2.42
226971,2.36
226972,2.36
226973,2.38
226974,2.42
226975,2.36
226976,2.37
226977,2.31
226978,2.38
226979,2.36
226980,2.38
226981,2.36
226982,2.37
226983,2.41
226984,2.42
226985,2.38
226986,2.38
226987,2.38
226988,2.37
226989,2.36
226990,2.38
226991,2.37
226992,2.38
226993,2.37
226994,2.40
226995,2.38
226996,2.38
226997,2.38
226998,2.38
226999,2.38
227000,2.37
227001,2.36
227002,2.38
227003,2.36
227004,2.39
227005,2.38
227006,2.36
227007,2.39
227008,2.38
227009,2.39
227010,2.41
227011,2.39
227012,2.38
227013,2.39
227014,2.37
227015,2.38
227016,2.39
227017,2.38
227018,2.37
227019,2.38
227020,2.37
227021,2.36
227022,2.37
227023,2.38
227024,2.31
227025,2.37
227026,2.39
227027,2.36
227028,2.36
227029,2.39
227030,2.36
227031,2.37
227032,2.38
227033,2.38
227034,2.36
227035,2.38
227036,2.38
227037,2.36
227038,2.37
227039,2.38
227040,2.42
227041,2.38
227042,2.42
227043,2.38
227044,2.36
227045,2.42
227046,2.36
227047,2.39
227048,2.39
227049,2.39
227050,2.38
227051,2.38
227052,2.38
227053,2.36
227054,2.36
227055,2.39
227056,2.36
227057,2.38
227058,2.36
227059,2.36
227060,2.38
227061,2.36
227062,2.39
227063,2.39
227064,2.38
227065,2.40
227066,2.38
227067,2.39
227068,2.38
227069,2.38
227070,2.38
227071,2.36
227072,2.37
227073,2.38
227074,2.36
227075,2.38
227076,2.37
227077,2.39
227078,2.39
227079,2.38
227080,2.38
227081,2.39
227082,2.37
227083,2.41
227084,2.40
227085,2.42
227086,2.36
227087,2.36
227088,2.36
227089,2.31
227090,2.37
227091,2.38
227092,2.40
227093,2.36
227094,2.38
227095,2.37
227096,2.38
227097,2.41
227098,2.36
227099,2.40
227100,2.36
227101,2.41
227102,2.36
227103,2.38
227104,2.38
227105,2.39
227106,2.38
227107,2.39
227108,2.36
227109,2.36
227110,2.38
227111,2.38
227112,2.36
227113,2.39
227114,2.42
227115,2.42
227116,2.36
227117,2.39
227118,2.37
227119,2.37
227120,2.36
227121,2.39
227122,2.38
227123,2.38
227124,2.38
227125,2.40
227126,2.36
227127,2.36
227128,2.39
227129,2.40
227130,2.36
227131,2.36
227132,2.39
227133,2.39
227134,2.40
227135,2.37
227136,2.42
227137,2.36
227138,2.37
227139,2.38
227140,2.37
227141,2.39
227142,2.39
227143,2.38
227144,2.36
227145,2.39
227146,2.40
227147,2.42
227148,2.38
227149,2.38
227150,2.36
227151,2.38
227152,2.36
227153,2.36
227154,2.38
227155,2.37
227156,2.36
227157,2.38
227158,2.38
227159,2.37
227160,2.36
227161,2.37
227162,2.37
227163,2.42
227164,2.42
227165,2.42
227166,2.41
227167,2.39
227168,2.36
227169,2.42
227170,2.40
227171,2.38
227172,2.39
227173,2.38
227174,2.38
227175,2.39
227176,2.38
227177,2.37
227178,2.36
227179,2.38
227180,2.36
227181,2.38
227182,2.39
227183,2.36
227184,2.42
227185,2.38
227186,2.38
227187,2.42
227188,2.37
227189,2.38
227190,2.37
227191,2.38
227192,2.39
227193,2.37
227194,2.38
227195,2.36
227196,2.39
227197,2.36
227198,2.42
227199,2.36
227200,2.37
227201,2.40
227202,2.39
227203,2.38
227204,2.37
227205,2.39
227206,2.36
227207,2.38
227208,2.37
227209,2.36
227210,2.39
227211,2.38
227212,2.40
227213,2.40
227214,2.37
227215,2.39
227216,2.36
227217,2.38
227218,2.39
227219,2.37
227220,2.36
227221,2.40
227222,2.36
227223,2.36
227224,2.36
227225,2.36
227226,2.36
227227,2.36
227228,2.41
227229,2.37
227230,2.37
227231,2.42
227232,2.38
227233,2.37
227234,2.36
227235,2.38
227236,2.41
227237,2.36
227238,2.40
227239,2.40
227240,2.38
227241,2.37
227242,2.42
227243,2.36
227244,2.38
227245,2.36
227246,2.39
227247,2.42
227248,2.37
227249,2.39
227250,2.37
227251,2.38
227252,2.38
227253,2.36
227254,2.37
227255,2.38
227256,2.36
227257,2.36
227258,2.42
227259,2.38
227260,2.39
227261,2.31
227262,2.39
227263,2.42
227264,2.41
227265,2.36
227266,2.38
227267,2.31
227268,2.37
227269,2.39
227270,2.36
227271,2.38
227272,2.38
227273,2.38
227274,2.38
227275,2.36
227276,2.39
227277,2.39
227278,2.38
227279,2.39
227280,2.38
227281,2.38
227282,2.40
227283,2.38
227284,2.31
227285,2.37
227286,2.37
227287,2.38
227288,2.39
227289,2.36
227290,2.38
227291,2.39
227292,2.38
227293,2.31
227294,2.37
227295,2.38
227296,2.38
227297,2.42
227298,2.31
227299,2.31
227300,2.37
227301,2.39
227302,2.36
227303,2.39
227304,2.38
227305,2.37
227306,2.40
227307,2.39
227308,2.38
227309,2.37
227310,2.38
227311,2.37
227312,2.38
227313,2.39
227314,2.39
227315,2.37
227316,2.42
227317,2.39
227318,2.38
227319,2.38
227320,2.37
227321,2.31
227322,2.38
227323,2.36
227324,2.31
227325,2.41
227326,2.40
227327,2.38
227328,2.38
227329,2.38
227330,2.36
227331,2.38
227332,2.36
227333,2.37
227334,2.36
227335,2.36
227336,2.31
227337,2.38
227338,2.38
227339,2.36
227340,2.38
227341,2.40
227342,2.37
227343,2.37
227344,2.38
227345,2.36
227346,2.40
227347,2.37
227348,2.37
227349,2.41
227350,2.36
227351,2.36
227352,2.39
227353,2.38
227354,2.38
227355,2.42
227356,2.36
227357,2.36
227358,2.39
227359,2.39
227360,2.39
227361,2.39
227362,2.36
227363,2.37
227364,2.37
227365,2.39
227366,2.38
227367,2.31
227368,2.38
227369,2.42
227370,2.38
227371,2.36
227372,2.31
227373,2.40
227374,2.38
227375,2.39
227376,2.41
227377,2.36
227378,2.36
227379,2.37
227380,2.39
227381,2.38
227382,2.41
227383,2.41
227384,2.41
227385,2.37
227386,2.41
227387,2.38
227388,2.38
227389,2.36
227390,2.38
227391,2.38
227392,2.39
227393,2.37
227394,2.36
227395,2.39
227396,2.38
227397,2.40
227398,2.41
227399,2.39
227400,2.37
227401,2.36
227402,2.38
227403,2.39
227404,2.38
227405,2.37
227406,2.36
227407,2.41
227408,2.38
227409,2.42
227410,2.31
227411,2.36
227412,2.38
227413,2.39
227414,2.31
227415,2.41
227416,2.37
227417,2.38
227418,2.38
227419,2.37
227420,2.38
227421,2.38
227422,2.37
227423,2.38
227424,2.39
227425,2.38
227426,2.39
227427,2.38
227428,2.38
227429,2.40
227430,2.41
227431,2.38
227432,2.38
227433,2.36
227434,2.38
227435,2.38
227436,2.38
227437,2.36
227438,2.38
227439,2.31
227440,2.39
227441,2.39
227442,2.31
227443,2.40
227444,2.39
227445,2.36
227446,2.36
227447,2.38
227448,2.31
227449,2.36
227450,2.40
227451,2.38
227452,2.39
227453,2.36
227454,2.36
227455,2.39
227456,2.31
227457,2.36
227458,2.39
227459,2.37
227460,2.38
227461,2.38
227462,2.38
227463,2.36
227464,2.36
227465,2.36
227466,2.38
227467,2.38
227468,2.36
227469,2.42
227470,2.41
227471,2.38
227472,2.42
227473,2.38
227474,2.42
227475,2.38
227476,2.36
227477,2.38
227478,2.36
227479,2.36
227480,2.31
227481,2.31
227482,2.37
227483,2.36
227484,2.38
227485,2.39
227486,2.39
227487,2.38
227488,2.37
227489,2.36
227490,2.36
227491,2.38
227492,2.41
227493,2.39
227494,2.38
227495,2.38
227496,2.36
227497,2.36
227498,2.38
227499,2.36
227500,2.31
227501,2.42
227502,2.41
227503,2.36
227504,2.36
227505,2.42
227506,2.38
227507,2.39
227508,2.41
227509,2.38
227510,2.36
227511,2.39
227512,2.36
227513,2.38
227514,2.38
227515,2.38
227516,2.40
227517,2.41
227518,2.40
227519,2.38
227520,2.37
227521,2.37
227522,2.37
227523,2.38
227524,2.42
227525,2.40
227526,2.31
227527,2.36
227528,2.38
227529,2.41
227530,2.38
227531,2.39
227532,2.40
227533,2.40
227534,2.36
227535,2.42
227536,2.36
227537,2.36
227538,2.38
227539,2.38
227540,2.38
227541,2.39
227542,2.36
227543,2.38
227544,2.38
227545,2.42
227546,2.39
227547,2.37
227548,2.39
227549,2.36
227550,2.36
227551,2.36
227552,2.36
227553,2.36
227554,2.37
227555,2.39
227556,2.39
227557,2.39
227558,2.36
227559,2.39
227560,2.39
227561,2.37
227562,2.38
227563,2.37
227564,2.36
227565,2.41
227566,2.36
227567,2.37
227568,2.37
227569,2.36
227570,2.38
227571,2.37
227572,2.37
227573,2.40
227574,2.40
227575,2.39
227576,2.36
227577,2.37
227578,2.40
227579,2.39
227580,2.38
227581,2.41
227582,2.39
227583,2.39
227584,2.36
227585,2.36
227586,2.39
227587,2.38
227588,2.31
227589,2.38
227590,2.38
227591,2.38
227592,2.40
227593,2.41
227594,2.42
227595,2.37
227596,2.38
227597,2.41
227598,2.31
227599,2.40
227600,2.39
227601,2.39
227602,2.36
227603,2.38
227604,2.38
227605,2.41
227606,2.38
227607,2.39
227608,2.38
227609,2.38
227610,2.36
227611,2.42
227612,2.36
227613,2.38
227614,2.38
227615,2.36
227616,2.31
227617,2.37
227618,2.36
227619,2.36
227620,2.31
227621,2.37
227622,2.42
227623,2.36
227624,2.39
227625,2.38
227626,2.38
227627,2.37
227628,2.40
227629,2.39
227630,2.36
227631,2.38
227632,2.36
227633,2.38
227634,2.36
227635,2.31
227636,2.37
227637,2.39
227638,2.37
227639,2.42
227640,2.39
227641,2.36
227642,2.40
227643,2.38
227644,2.38
227645,2.38
227646,2.31
227647,2.38
227648,2.37
227649,2.41
227650,2.40
227651,2.37
227652,2.38
227653,2.31
227654,2.39
227655,2.41
227656,2.36
227657,2.39
227658,2.36
227659,2.38
227660,2.38
227661,2.38
227662,2.38
227663,2.38
227664,2.37
227665,2.38
227666,2.38
227667,2.38
227668,2.36
227669,2.36
227670,2.36
227671,2.37
227672,2.36
227673,2.38
227674,2.36
227675,2.38
227676,2.36
227677,2.42
227678,2.39
227679,2.36
227680,2.38
227681,2.37
227682,2.36
227683,2.39
227684,2.39
227685,2.37
227686,2.38
227687,2.36
227688,2.37
227689,2.36
227690,2.31
227691,2.36
227692,2.36
227693,2.31
227694,2.38
227695,2.41
227696,2.38
227697,2.36
227698,2.40
227699,2.36
227700,2.36
227701,2.36
227702,2.40
227703,2.38
227704,2.38
227705,2.37
227706,2.38
227707,2.38
227708,2.37
227709,2.39
227710,2.37
227711,2.38
227712,2.36
227713,2.36
227714,2.38
227715,2.37
227716,2.36
227717,2.38
227718,2.36
227719,2.36
227720,2.36
227721,2.38
227722,2.38
227723,2.38
227724,2.38
227725,2.31
227726,2.36
227727,2.36
227728,2.38
227729,2.38
227730,2.40
227731,2.37
227732,2.39
227733,2.41
227734,2.39
227735,2.36
227736,2.38
227737,2.38
227738,2.41
227739,2.31
227740,2.42
227741,2.36
227742,2.36
227743,2.38
227744,2.37
227745,2.38
227746,2.38
227747,2.36
227748,2.31
227749,2.41
227750,2.40
227751,2.39
227752,2.36
227753,2.37
227754,2.37
227755,2.42
227756,2.39
227757,2.41
227758,2.38
227759,2.39
227760,2.39
227761,2.39
227762,2.37
227763,2.39
227764,2.42
227765,2.37
227766,2.38
227767,2.38
227768,2.39
227769,2.38
227770,2.31
